yr,mo,dy,dia,mes,year,st,mag,inj,fat,slat,slon,elat,elon,len,wid
1951,6,22,22,6,1951,KS,0,0,0,3783,-963,0,0,1,10
1951,6,22,22,6,1951,OH,2,0,0,4142,-8185,0,0,10,100
1951,6,23,23,6,1951,KS,1,0,1,3712,-10162,0,0,1,10
1951,6,23,23,6,1951,KS,2,5,1,3718,-10135,0,0,1,10
1951,6,24,24,6,1951,SC,1,0,0,3332,-8113,0,0,1,10
1951,6,25,25,6,1951,CO,1,1,0,4085,-1025,4058,-10233,202,10
1951,6,25,25,6,1951,IA,2,8,0,4322,-938,0,0,8,500
1951,6,25,25,6,1951,MN,2,0,0,4357,-9477,436,-9448,142,10
1951,6,25,25,6,1951,NE,2,1,0,411,-10305,4122,-10292,104,57
1951,6,26,26,6,1951,MI,1,0,0,4367,-8433,0,0,1,10
1951,6,26,26,6,1951,WV,1,1,0,3913,-817,3913,-817,1,250
1951,6,27,27,6,1951,IL,3,35,0,3995,-8917,3995,-8898,96,300
1951,6,27,27,6,1951,IL,3,15,1,4027,-8947,4027,-8912,182,200
1951,6,27,27,6,1951,KS,1,0,0,3887,-9937,0,0,1,10
1951,6,27,27,6,1951,KS,4,100,5,3903,-9988,0,0,8,300
1951,6,27,27,6,1951,OH,1,0,0,395,-8458,3953,-845,47,10
1951,6,27,27,6,1951,PA,2,0,0,4058,-7925,4087,-7918,197,10
1951,6,27,27,6,1951,VA,1,0,0,3712,-7653,0,0,1,10
1951,7,2,2,7,1951,TX,2,0,0,3418,-10212,0,0,10,20
1951,7,3,3,7,1951,WI,2,0,0,4348,-9023,0,0,5,50
1951,7,4,4,7,1951,KS,0,0,0,3758,-996,0,0,1,10
1951,7,4,4,7,1951,MO,2,1,0,3715,-9447,0,0,1,100
1951,7,6,6,7,1951,NC,1,0,0,3392,-7823,0,0,1,10
1951,7,7,7,7,1951,KS,2,0,0,3925,-9957,0,0,1,10
1951,7,7,7,7,1951,NE,0,0,0,4085,-10155,4088,-10145,51,10
1951,7,8,8,7,1951,MO,2,0,0,3922,-9402,3925,-9402,23,100
1951,7,8,8,7,1951,SD,2,1,0,4537,-9683,0,0,1,10
1951,7,9,9,7,1951,IN,2,0,0,4048,-8612,0,0,10,1760
1951,7,9,9,7,1951,MO,1,0,0,3655,-917,0,0,20,440
1951,7,13,13,7,1951,NE,0,0,0,4123,-10258,0,0,1,10
1951,7,15,15,7,1951,OK,0,0,0,348,-948,0,0,1,100
1951,7,15,15,7,1951,OK,0,0,0,348,-948,0,0,1,100
1951,7,15,15,7,1951,OK,2,0,0,348,-948,0,0,1,100
1951,7,17,17,7,1951,IA,1,2,0,4318,-9587,0,0,1,10
1951,7,20,20,7,1951,MN,3,40,5,4493,-935,4488,-9327,116,10
1951,7,20,20,7,1951,SD,2,4,0,449,-9608,0,0,10,10
1951,7,21,21,7,1951,MI,2,0,0,4215,-8355,0,0,5,217
1951,7,21,21,7,1951,PA,0,0,0,418,-7647,0,0,1,10
1951,7,22,22,7,1951,FL,2,0,0,2773,-8243,0,0,1,10
1951,7,22,22,7,1951,KS,2,0,0,3948,-9758,394,-9748,77,10
1951,7,27,27,7,1951,OK,1,0,0,3613,-998,0,0,1,10
1951,8,6,6,8,1951,KS,0,0,0,3755,-9963,0,0,1,10
1951,8,7,7,8,1951,KS,0,0,0,3875,-9983,0,0,1,10
1951,8,7,7,8,1951,KS,1,0,0,3705,-10177,0,0,1,10
1951,8,8,8,8,1951,NE,1,0,0,4175,-10325,4177,-1032,1,440
1951,8,9,9,8,1951,NC,2,0,0,3575,-8133,0,0,5,100
1951,8,10,10,8,1951,KS,1,0,0,3987,-10167,3987,-10162,23,250
1951,8,10,10,8,1951,NM,0,0,0,3667,-10395,3678,-10378,122,30
1951,8,10,10,8,1951,OK,1,2,0,358,-972,3588,-9717,59,200
1951,8,13,13,8,1951,KS,1,0,0,3823,-9777,0,0,1,10
1951,8,13,13,8,1951,KS,1,0,0,3823,-9777,0,0,1,10
1951,8,14,14,8,1951,ND,1,0,0,4638,-10225,0,0,1,10
1951,8,15,15,8,1951,MI,1,0,0,4267,-8483,427,-8478,23,100
1951,8,15,15,8,1951,MI,1,0,0,4318,-8322,0,0,2,300
1951,8,15,15,8,1951,MI,2,0,0,429,-8488,430,-8433,285,333
1951,8,20,20,8,1951,CT,2,0,0,4187,-7225,0,0,1,50
1951,8,21,21,8,1951,CT,2,9,0,4162,-7342,418,-726,439,100
1951,8,21,21,8,1951,CT,3,8,0,4158,-725,0,0,1,10
1951,8,21,21,8,1951,MA,2,0,0,427,-7113,4277,-7097,93,100
1951,8,21,21,8,1951,NH,2,0,0,4283,-7113,429,-7107,49,67
1951,8,22,22,8,1951,LA,1,0,0,3025,-9342,0,0,5,33
1951,8,23,23,8,1951,KS,0,0,0,3858,-9957,0,0,1,10
1951,8,24,24,8,1951,KS,0,0,0,3867,-9517,0,0,1,10
1951,8,24,24,8,1951,KS,2,0,0,3978,-10092,398,-10085,33,100
1951,8,26,26,8,1951,IA,1,0,0,4285,-9595,4292,-9587,56,140
1951,8,31,31,8,1951,KS,1,0,0,3867,-9767,0,0,1,10
1951,8,31,31,8,1951,KS,1,0,0,3867,-9695,0,0,1,10
1951,8,31,31,8,1951,OK,1,0,0,3673,-9867,0,0,5,440
1951,9,2,2,9,1951,LA,1,0,0,3192,-9273,0,0,5,100
1951,9,9,9,9,1951,MS,2,0,0,335,-8843,0,0,1,100
1951,9,9,9,9,1951,OK,2,0,0,3662,-9502,0,0,20,67
1951,9,12,12,9,1951,WI,3,1,0,4463,-9208,4492,-9175,244,200
1951,9,23,23,9,1951,KS,0,0,0,3862,-9952,0,0,8,100
1951,9,26,26,9,1951,MI,2,3,1,4378,-8587,4378,-858,23,440
1951,9,26,26,9,1951,WI,4,9,1,4347,-8925,4353,-8908,90,100
1951,9,26,26,9,1951,WI,4,3,6,4433,-893,4447,-8878,264,100
1951,9,27,27,9,1951,LA,2,0,0,2987,-9013,0,0,10,20
1951,10,21,21,10,1951,OK,1,0,0,3653,-9707,0,0,20,880
1951,10,23,23,10,1951,AR,2,4,0,350,-935,0,0,1,10
1951,11,1,1,11,1951,LA,1,0,0,3008,-898,0,0,3,100
1951,11,1,1,11,1951,VA,1,0,0,3722,-7652,0,0,1,230
1951,11,13,13,11,1951,IL,2,0,0,402,-8972,406,-8898,474,50
1951,11,13,13,11,1951,IL,2,7,0,379,-8953,3797,-8943,71,250
1951,11,13,13,11,1951,IN,2,0,0,416,-8733,0,0,3,400
1951,11,13,13,11,1951,KY,3,11,1,3702,-8833,0,0,20,10
1951,11,13,13,11,1951,MO,3,1,0,3662,-8975,0,0,10,27
1951,11,14,14,11,1951,TN,2,0,0,3522,-8703,0,0,2,10
1951,11,15,15,11,1951,AL,2,2,0,342,-867,0,0,1,150
1951,11,15,15,11,1951,AL,2,6,0,3483,-878,0,0,15,177
1951,11,16,16,11,1951,AL,2,1,0,3408,-8652,0,0,15,10
1951,11,16,16,11,1951,GA,1,0,0,3153,-8417,0,0,5,100
1951,12,4,4,12,1951,FL,1,0,0,2812,-8203,0,0,1,27
1951,12,6,6,12,1951,IL,3,1,1,4133,-8918,4165,-8912,219,150
1951,12,6,6,12,1951,OR,1,0,0,4418,-12323,0,0,3,50
1951,12,8,8,12,1951,MS,0,0,0,3217,-908,0,0,5,350
1951,12,18,18,12,1951,FL,1,0,0,3035,-8175,0,0,5,33
1951,12,18,18,12,1951,FL,1,0,0,2777,-8263,0,0,28,100
1951,12,18,18,12,1951,FL,2,0,0,2775,-818,0,0,1,150
1951,12,18,18,12,1951,FL,2,0,0,2778,-8153,0,0,1,10
1951,12,18,18,12,1951,MA,2,0,0,4137,-7053,0,0,1,10
1951,12,20,20,12,1951,MS,1,0,0,3313,-8905,0,0,20,900
1952,1,17,17,1,1952,PA,2,0,0,416,-803,0,0,5,400
1952,1,22,22,1,1952,AL,1,0,0,3292,-8597,0,0,1,10
1952,1,22,22,1,1952,GA,2,8,0,3127,-8402,3133,-839,87,350
1952,1,26,26,1,1952,AR,1,0,0,3442,-914,0,0,1,10
1952,1,26,26,1,1952,AR,1,0,0,3448,-9155,0,0,1,10
1952,1,28,28,1,1952,FL,1,3,0,3047,-8525,0,0,5,17
1952,1,28,28,1,1952,FL,2,0,0,305,-8423,0,0,15,33
1952,1,28,28,1,1952,GA,1,0,0,3303,-8397,3303,-839,38,400
1952,1,28,28,1,1952,GA,1,1,0,3158,-8417,0,0,20,100
1952,1,28,28,1,1952,GA,1,2,0,3147,-835,0,0,1,400
1952,1,28,28,1,1952,GA,1,1,0,3258,-8233,0,0,1,33
1952,1,28,28,1,1952,GA,2,0,0,3152,-8378,0,0,10,100
1952,2,1,1,2,1952,TX,2,0,0,3008,-9377,0,0,10,67
1952,2,13,13,2,1952,AL,1,6,0,3402,-8675,3407,-8667,60,400
1952,2,13,13,2,1952,AL,3,14,1,3357,-8767,3362,-8762,56,100
1952,2,13,13,2,1952,AL,3,26,1,336,-8693,0,0,1,200
1952,2,13,13,2,1952,AR,2,5,0,3595,-9015,0,0,3,10
1952,2,13,13,2,1952,LA,0,0,0,3298,-940,0,0,10,133
1952,2,13,13,2,1952,MO,2,0,0,3607,-8993,3615,-8987,68,100
1952,2,13,13,2,1952,MS,0,0,0,3277,-891,0,0,1,10
1952,2,13,13,2,1952,MS,1,1,0,3385,-8847,0,0,1,10
1952,2,13,13,2,1952,MS,1,2,0,3042,-8948,0,0,1,10
1952,2,13,13,2,1952,TN,1,0,0,3605,-8703,0,0,3,200
1952,2,13,13,2,1952,TN,1,0,0,3523,-8682,0,0,2,400
1952,2,13,13,2,1952,TN,2,0,0,360,-8812,0,0,3,300
1952,2,13,13,2,1952,TN,3,2,0,3522,-866,3522,-8647,74,350
1952,2,13,13,2,1952,TN,3,2,0,3525,-8583,3527,-8575,51,400
1952,2,13,13,2,1952,TN,4,44,3,352,-863,3522,-8608,127,100
1952,2,19,19,2,1952,LA,2,5,0,3235,-940,0,0,5,200
1952,2,20,20,2,1952,FL,2,4,0,3017,-857,0,0,15,73
1952,2,26,26,2,1952,FL,1,0,0,2657,-8012,0,0,15,17
1952,2,29,29,2,1952,AL,3,12,0,345,-857,3453,-8567,33,400
1952,2,29,29,2,1952,GA,2,0,0,344,-8333,3442,-832,78,77
1952,2,29,29,2,1952,GA,2,3,0,3437,-8358,3437,-8342,94,300
1952,2,29,29,2,1952,GA,2,5,0,3412,-8367,0,0,2,17
1952,2,29,29,2,1952,TN,1,166,3,3542,-867,0,0,1,100
1952,2,29,29,2,1952,TN,2,0,0,3553,-8585,0,0,10,400
1952,2,29,29,2,1952,TN,2,0,0,353,-8467,3545,-8447,153,587
1952,2,29,29,2,1952,TN,4,150,2,3515,-8658,0,0,20,300
1952,3,2,2,3,1952,TX,0,0,0,3297,-9658,0,0,2,10
1952,3,3,3,3,1952,AL,3,6,0,3333,-879,3337,-8787,33,440
1952,3,3,3,3,1952,AR,1,0,0,3513,-9393,0,0,6,50
1952,3,3,3,3,1952,GA,3,4,0,328,-8368,3278,-8362,43,400
1952,3,10,10,3,1952,LA,3,0,0,3223,-9365,3278,-9307,509,650
1952,3,13,13,3,1952,GA,1,0,0,3165,-8417,0,0,10,150
1952,3,17,17,3,1952,TX,0,0,0,3292,-9825,0,0,5,20
1952,3,17,17,3,1952,TX,1,0,0,3388,-9858,0,0,1,33
1952,3,18,18,3,1952,IL,1,1,0,3918,-9037,3922,-9032,30,10
1952,3,18,18,3,1952,IL,2,0,0,381,-8993,3815,-8987,49,100
1952,3,18,18,3,1952,MO,2,1,0,3775,-905,3788,-9022,184,100
1952,3,18,18,3,1952,MO,2,0,0,3737,-8978,3745,-8973,62,500
1952,3,21,21,3,1952,AR,0,5,1,3472,-9157,0,0,1,417
1952,3,21,21,3,1952,AR,2,6,0,3495,-9242,0,0,1,10
1952,3,21,21,3,1952,AR,2,15,5,348,-918,3498,-9173,133,417
1952,3,21,21,3,1952,AR,3,0,0,3472,-9282,3478,-9252,177,440
1952,3,21,21,3,1952,AR,3,0,0,3513,-9145,3527,-9118,176,600
1952,3,21,21,3,1952,AR,3,6,0,3547,-912,358,-9097,285,440
1952,3,21,21,3,1952,AR,3,5,1,3553,-9042,3562,-9028,94,200
1952,3,21,21,3,1952,AR,3,57,1,3567,-9052,3595,-899,397,880
1952,3,21,21,3,1952,AR,3,96,3,356,-9072,3567,-9052,518,880
1952,3,21,21,3,1952,AR,3,9,9,3453,-918,3473,-9165,162,10
1952,3,21,21,3,1952,AR,4,6,2,349,-9185,348,-918,76,10
1952,3,21,21,3,1952,AR,4,5,4,3542,-910,0,0,1,880
1952,3,21,21,3,1952,AR,4,9,7,3402,-9402,3422,-9397,130,833
1952,3,21,21,3,1952,AR,4,180,29,350,-9125,3513,-9108,131,880
1952,3,21,21,3,1952,AR,4,325,50,3522,-917,3537,-9152,146,1760
1952,3,21,21,3,1952,MO,4,100,17,3605,-8982,3607,-897,65,880
1952,3,21,21,3,1952,MS,0,1,0,3247,-9012,0,0,1,20
1952,3,21,21,3,1952,MS,4,74,16,3487,-8968,3512,-8928,296,427
1952,3,21,21,3,1952,TN,2,0,0,3585,-8768,0,0,3,500
1952,3,21,21,3,1952,TN,2,8,1,3593,-885,0,0,1,150
1952,3,21,21,3,1952,TN,2,2,2,358,-8878,0,0,1,150
1952,3,21,21,3,1952,TN,3,3,0,3585,-8867,0,0,1,100
1952,3,21,21,3,1952,TN,3,19,0,3602,-8827,3607,-882,51,177
1952,3,21,21,3,1952,TN,3,30,10,3595,-8943,3613,-892,181,1000
1952,3,21,21,3,1952,TN,4,10,2,3602,-892,3608,-8918,47,200
1952,3,21,21,3,1952,TN,4,5,4,361,-8927,0,0,20,200
1952,3,21,21,3,1952,TN,4,157,38,3527,-8898,3563,-8828,468,177
1952,3,22,22,3,1952,AL,4,50,4,346,-870,3468,-8663,216,100
1952,3,22,22,3,1952,KY,3,18,0,3753,-8572,3755,-8567,27,10
1952,3,22,22,3,1952,TN,1,1,0,3625,-8593,0,0,3,10
1952,3,22,22,3,1952,TN,2,10,3,3587,-8758,0,0,5,40
1952,4,3,3,4,1952,LA,1,0,0,3295,-9283,0,0,20,67
1952,4,3,3,4,1952,TX,2,1,0,336,-967,3363,-9663,49,200
1952,4,4,4,4,1952,AL,1,2,0,307,-8828,0,0,2,200
1952,4,4,4,4,1952,FL,1,1,0,3017,-857,0,0,1,20
1952,4,4,4,4,1952,LA,2,3,0,2987,-9162,2993,-9155,64,20
1952,4,4,4,4,1952,LA,2,33,4,3037,-9213,304,-918,204,67
1952,4,4,4,4,1952,LA,3,10,0,3017,-9287,3037,-923,367,100
1952,4,5,5,4,1952,MD,0,0,0,3912,-7575,0,0,3,33
1952,4,5,5,4,1952,MD,1,0,0,3945,-7755,0,0,10,50
1952,4,5,5,4,1952,MD,1,1,0,3963,-7742,0,0,10,50
1952,4,5,5,4,1952,NC,2,0,0,358,-7888,359,-7888,69,300
1952,4,5,5,4,1952,NJ,1,0,0,4063,-7432,0,0,2,33
1952,4,5,5,4,1952,PA,0,6,0,4023,-768,0,0,1,10
1952,4,5,5,4,1952,PA,1,0,0,4112,-7528,0,0,10,10
1952,4,5,5,4,1952,PA,3,4,0,398,-7698,3995,-7672,175,10
1952,4,5,5,4,1952,VA,2,2,0,3822,-7883,0,0,10,150
1952,4,5,5,4,1952,VA,2,0,0,3837,-7873,3842,-7867,49,10
1952,4,8,8,4,1952,KS,1,0,0,3787,-9947,0,0,1,10
1952,4,8,8,4,1952,OK,0,0,0,3525,-997,3585,-9935,459,100
1952,4,13,13,4,1952,OH,1,4,0,4053,-815,0,0,1,10
1952,4,18,18,4,1952,TX,1,0,0,3222,-9585,0,0,8,200
1952,4,20,20,4,1952,OK,0,0,0,3467,-995,0,0,15,440
1952,4,20,20,4,1952,OK,0,0,0,3467,-995,0,0,15,440
1952,4,20,20,4,1952,OK,0,0,0,3467,-995,0,0,15,440
1952,4,20,20,4,1952,OK,1,0,0,3488,-9987,3615,-993,1,20
1952,4,21,21,4,1952,OK,0,0,0,3687,-9733,0,0,3,50
1952,4,21,21,4,1952,TX,4,0,0,315,-9745,3148,-9742,23,200
1952,4,22,22,4,1952,AR,1,0,0,3332,-9325,0,0,3,150
1952,4,22,22,4,1952,AR,1,0,0,359,-9163,0,0,1,100
1952,4,22,22,4,1952,KS,0,0,0,3918,-9675,0,0,1,10
1952,4,23,23,4,1952,LA,0,0,0,3088,-905,0,0,5,20
1952,4,29,29,4,1952,KS,0,0,0,3708,-10008,0,0,1,10
1952,4,29,29,4,1952,NE,1,0,0,4015,-998,0,0,10,20
1952,4,30,30,4,1952,KS,0,0,0,3807,-9867,0,0,1,10
1952,4,30,30,4,1952,KS,0,0,0,3775,-9983,0,0,1,10
1952,4,30,30,4,1952,OK,2,0,0,3677,-9908,3677,-9883,137,200
1952,4,30,30,4,1952,TX,3,6,0,3145,-10047,0,0,5,100
1952,5,6,6,5,1952,NY,2,0,0,4433,-740,4438,-7392,49,200
1952,5,7,7,5,1952,MO,1,0,0,401,-9453,0,0,15,400
1952,5,8,8,5,1952,CO,2,1,0,3948,-1026,0,0,25,200
1952,5,8,8,5,1952,NE,1,0,0,4118,-10333,0,0,1,10
1952,5,8,8,5,1952,WY,1,0,0,4293,-10433,0,0,20,100
1952,5,9,9,5,1952,IN,1,0,0,398,-8607,3987,-8578,156,13
1952,5,10,10,5,1952,AL,1,0,0,3373,-8775,0,0,2,50
1952,5,10,10,5,1952,AL,1,0,0,3373,-8775,0,0,2,50
1952,5,10,10,5,1952,AL,1,0,0,3373,-8775,0,0,2,50
1952,5,10,10,5,1952,NC,2,6,0,361,-7725,0,0,1,10
1952,5,10,10,5,1952,SC,3,4,2,348,-8225,348,-8185,227,83
1952,5,11,11,5,1952,GA,3,10,0,3137,-8325,314,-832,43,200
1952,5,13,13,5,1952,NE,1,0,0,4142,-10307,0,0,1,10
1952,5,15,15,5,1952,CO,3,5,0,4033,-10457,4025,-10447,74,150
1952,5,19,19,5,1952,LA,0,0,0,296,-9067,0,0,10,33
1952,5,20,20,5,1952,NC,2,2,0,3547,-7638,0,0,15,33
1952,5,21,21,5,1952,KS,0,0,0,3952,-990,0,0,1,10
1952,5,21,21,5,1952,KS,2,0,0,3968,-9787,0,0,2,100
1952,5,22,22,5,1952,KS,4,3,0,3898,-9522,3907,-9472,269,440
1952,5,22,22,5,1952,MO,2,1,0,389,-9427,3893,-9423,13,440
1952,5,22,22,5,1952,OK,1,0,0,3475,-9792,0,0,1,10
1952,5,23,23,5,1952,FL,0,1,0,2855,-8238,0,0,1,10
1952,5,23,23,5,1952,IA,1,0,0,4333,-9308,0,0,1,10
1952,5,23,23,5,1952,IA,2,0,0,4275,-9297,0,0,1,17
1952,5,23,23,5,1952,OK,1,0,0,3602,-9682,0,0,1,10
1952,5,23,23,5,1952,OK,1,0,0,3467,-9887,3483,-9865,169,100
1952,5,23,23,5,1952,OK,2,1,0,3462,-9842,0,0,3,150
1952,5,23,23,5,1952,OK,2,0,0,3465,-9843,0,0,1,200
1952,5,23,23,5,1952,TX,0,1,0,3222,-9562,0,0,5,33
1952,5,23,23,5,1952,TX,1,1,0,3145,-10048,3145,-10037,71,50
1952,5,24,24,5,1952,IL,1,0,0,395,-9002,0,0,1,10
1952,5,24,24,5,1952,OH,1,0,0,4142,-815,0,0,1,200
1952,5,26,26,5,1952,NE,0,0,0,412,-10303,0,0,20,33
1952,5,30,30,5,1952,FL,2,0,0,2793,-8282,0,0,1,10
1952,6,1,1,6,1952,OK,1,0,0,355,-1000,0,0,1,10
1952,6,2,2,6,1952,IA,2,1,0,419,-954,4188,-9533,23,100
1952,6,4,4,6,1952,AR,2,0,0,3612,-9093,0,0,1,10
1952,6,4,4,6,1952,OK,1,0,0,3607,-9832,0,0,1,10
1952,6,5,5,6,1952,TX,1,0,0,3365,-9675,3383,-9665,138,33
1952,6,10,10,6,1952,ND,2,0,0,4678,-10302,4678,-1028,101,10
1952,6,10,10,6,1952,ND,3,0,0,4707,-1040,472,-10403,88,300
1952,6,12,12,6,1952,SC,1,0,0,3342,-8142,0,0,20,167
1952,6,13,13,6,1952,FL,1,0,0,2777,-8262,0,0,25,10
1952,6,15,15,6,1952,ND,3,1,0,474,-9955,0,0,17,10
1952,6,15,15,6,1952,NE,1,0,0,4248,-9867,0,0,10,10
1952,6,15,15,6,1952,OK,1,0,0,3562,-9968,0,0,1,10
1952,6,18,18,6,1952,AR,0,0,0,347,-9208,0,0,1,10
1952,6,19,19,6,1952,KS,2,0,0,3718,-9742,3722,-9737,33,60
1952,6,20,20,6,1952,ND,0,0,0,4792,-10213,0,0,1,10
1952,6,21,21,6,1952,KS,2,0,0,3913,-9515,3913,-9468,249,10
1952,6,21,21,6,1952,OK,1,0,0,3628,-9842,0,0,3,440
1952,6,23,23,6,1952,IA,4,4,0,4275,-9585,429,-9542,241,400
1952,6,23,23,6,1952,MN,2,0,0,453,-955,4535,-9533,84,220
1952,6,23,23,6,1952,MN,2,10,0,440,-9528,4485,-9347,1048,220
1952,6,23,23,6,1952,SD,0,0,0,4402,-981,0,0,20,43
1952,6,23,23,6,1952,WI,3,6,2,4542,-9263,4558,-9233,182,100
1952,6,24,24,6,1952,MN,2,15,0,4433,-9385,452,-9307,709,267
1952,6,24,24,6,1952,SD,0,0,0,4418,-10145,0,0,1,10
1952,6,26,26,6,1952,CO,2,0,0,400,-1036,0,0,70,10
1952,6,26,26,6,1952,KS,2,0,0,3968,-9945,3977,-9925,120,10
1952,6,26,26,6,1952,NE,2,0,0,4063,-9693,4058,-9692,27,10
1952,6,27,27,6,1952,KS,2,0,0,3975,-10012,3978,-10008,19,100
1952,6,27,27,6,1952,SD,1,0,0,452,-994,0,0,1,10
1952,6,28,28,6,1952,SD,0,0,0,4345,-9908,0,0,10,100
1952,6,28,28,6,1952,SD,1,0,0,4323,-9758,0,0,1,10
1952,6,29,29,6,1952,FL,1,0,0,2775,-8265,0,0,1,10
1952,6,29,29,6,1952,OK,2,1,0,3438,-990,0,0,1,10
1952,6,30,30,6,1952,TN,1,0,0,3603,-8677,0,0,3,10
1952,7,1,1,7,1952,ND,2,0,0,4782,-10355,478,-10333,97,10
1952,7,1,1,7,1952,ND,3,0,0,4607,-9695,0,0,5,10
1952,7,1,1,7,1952,ND,4,26,1,4705,-1005,472,-995,480,150
1952,7,2,2,7,1952,IA,1,0,0,434,-961,0,0,1,10
1952,7,2,2,7,1952,MN,1,0,0,4587,-9618,4582,-9612,41,217
1952,7,6,6,7,1952,KS,0,0,0,3973,-10198,0,0,1,10
1952,7,6,6,7,1952,KS,1,0,0,3983,-1002,400,-10013,119,10
1952,7,6,6,7,1952,KS,2,0,0,3927,-10185,0,0,1,10
1952,7,7,7,7,1952,OK,1,0,0,3533,-9783,3537,-9778,36,50
1952,7,9,9,7,1952,ND,2,0,0,4792,-9717,0,0,1,10
1952,7,12,12,7,1952,NE,1,0,0,4117,-1030,4092,-10258,276,10
1952,7,13,13,7,1952,OK,1,0,0,3593,-9773,0,0,10,10
1952,7,13,13,7,1952,OK,1,0,0,3632,-957,0,0,1,10
1952,7,16,16,7,1952,AR,2,0,0,3345,-9397,3347,-9397,11,50
1952,7,16,16,7,1952,AR,2,0,0,3345,-9397,3347,-9397,11,50
1952,7,16,16,7,1952,MN,2,0,0,4672,-9653,4683,-9642,94,333
1952,7,16,16,7,1952,OK,1,0,0,3687,-10088,0,0,1,30
1952,7,17,17,7,1952,IL,1,0,0,411,-9078,0,0,1,10
1952,7,17,17,7,1952,MO,1,0,0,3897,-915,0,0,2,10
1952,7,19,19,7,1952,MT,3,0,0,4637,-10428,4637,-10312,555,10
1952,7,19,19,7,1952,MT,3,2,1,4697,-10425,4702,-10388,164,10
1952,7,19,19,7,1952,PA,2,0,0,4193,-7975,4192,-7963,56,27
1952,7,23,23,7,1952,NC,2,0,0,3625,-7775,0,0,1,10
1952,7,23,23,7,1952,PA,2,4,0,4062,-7757,0,0,1,10
1952,7,24,24,7,1952,ND,2,0,0,470,-9867,470,-985,73,10
1952,7,27,27,7,1952,MN,2,4,0,4372,-9348,0,0,15,133
1952,7,29,29,7,1952,MS,1,0,0,3162,-8953,0,0,1,10
1952,8,3,3,8,1952,MS,2,0,0,3437,-8952,0,0,3,200
1952,8,7,7,8,1952,KS,1,0,0,3793,-9942,0,0,1,10
1952,8,7,7,8,1952,KS,3,0,0,390,-9852,3905,-9845,47,10
1952,8,10,10,8,1952,NJ,1,0,0,400,-746,4042,-7407,393,100
1952,8,12,12,8,1952,TX,1,0,0,3312,-986,0,0,7,50
1952,8,13,13,8,1952,NE,3,1,0,4147,-9728,4125,-9638,444,1300
1952,8,13,13,8,1952,NE,4,20,0,4122,-9658,4093,-9622,267,110
1952,8,14,14,8,1952,KS,2,0,0,3868,-9702,0,0,15,100
1952,8,15,15,8,1952,OK,2,0,0,358,-975,3585,-9743,51,77
1952,8,16,16,8,1952,FL,1,0,0,2677,-8022,0,0,2,17
1952,8,16,16,8,1952,PA,1,0,0,4062,-7672,0,0,5,30
1952,8,21,21,8,1952,MO,2,13,1,3868,-9327,387,-9323,13,300
1952,8,27,27,8,1952,MN,1,0,0,4558,-9622,4558,-9593,133,10
1952,8,31,31,8,1952,MD,1,0,0,3902,-7722,3903,-7723,1,70
1952,8,31,31,8,1952,NC,1,0,0,3625,-8017,0,0,1,10
1952,8,31,31,8,1952,VA,1,0,0,3878,-7715,0,0,20,100
1952,9,17,17,9,1952,NC,3,0,0,3595,-756,0,0,10,50
1952,11,14,14,11,1952,AZ,0,0,0,3513,-11257,0,0,2,200
1952,11,16,16,11,1952,MO,3,2,0,4045,-9507,4057,-9468,216,600
1952,11,17,17,11,1952,AR,2,2,0,3457,-944,3495,-939,392,100
1952,11,17,17,11,1952,IA,0,0,0,4155,-9108,0,0,1,50
1952,11,17,17,11,1952,KS,1,0,0,3967,-9587,0,0,1,10
1952,11,19,19,11,1952,NC,2,1,0,3643,-7872,0,0,10,50
1952,12,3,3,12,1952,TX,2,4,0,309,-953,3095,-9508,133,100
1952,12,9,9,12,1952,KY,3,3,0,3768,-873,3795,-8673,350,880
1952,12,20,20,12,1952,CA,0,0,0,344,-11853,0,0,1,10
1953,1,7,7,1,1953,AR,2,2,0,3383,-9217,3387,-921,45,100
1953,1,8,8,1,1953,AL,1,0,0,3262,-8698,0,0,5,167
1953,1,8,8,1,1953,AL,2,0,0,3342,-8612,3345,-8608,30,867
1953,1,8,8,1,1953,SC,2,2,0,3402,-7977,3412,-7965,96,150
1953,1,9,9,1,1953,FL,1,0,0,2857,-8248,0,0,5,10
1953,1,9,9,1,1953,FL,1,0,0,2857,-8175,0,0,1,10
1953,1,9,9,1,1953,FL,2,12,0,2783,-8217,2795,-821,92,100
1953,1,20,20,1,1953,AL,1,1,0,341,-865,0,0,1,10
1953,1,20,20,1,1953,AL,3,0,0,338,-8723,0,0,15,50
1953,1,20,20,1,1953,GA,1,1,0,3268,-849,0,0,4,33
1953,1,20,20,1,1953,GA,1,1,0,315,-8355,3153,-8342,83,150
1953,1,20,20,1,1953,TN,2,0,0,357,-8585,0,0,5,500
1953,1,22,22,1,1953,MS,2,1,0,3155,-9088,3212,-905,452,100
1953,1,23,23,1,1953,AL,3,1,0,3153,-880,3157,-879,65,300
1953,2,6,6,2,1953,LA,3,21,2,3048,-907,3053,-9045,156,400
1953,2,19,19,2,1953,OK,1,0,0,3472,-9762,0,0,13,17
1953,2,19,19,2,1953,OK,1,0,0,3385,-9703,0,0,5,10
1953,2,19,19,2,1953,OK,1,0,0,3445,-9697,345,-9692,47,67
1953,2,19,19,2,1953,OK,1,0,0,340,-9675,0,0,1,10
1953,2,19,19,2,1953,TX,1,0,0,321,-946,0,0,1,10
